股票代码,简称,公司法定中文名称,公司法定代表人,公司注册地址,公司办公地址邮政编码,公司国际互联网网址,公司董事会秘书姓名,公司董事会秘书电话,公司董事会秘书电子信箱,报告期末股东总数,每10股送红股数,每10股派息数（含税）,每10股转增数,本期营业收入(元),本期营业利润(元),利润总额(元),归属于上市公司股东的净利润(元),归属于上市公司股东的扣除非经常性损益的净利润(元),经营活动产生的现金流量净额(元),总资产(元),所有者权益（或股东权益）(元),基本每股收益(元/股),稀释每股收益(元/股),扣除非经常性损益后的基本每股收益(元/股),全面摊薄净资产收益率（%）,加权平均净资产收益率（%）,扣除非经常性损益后全面摊薄净资产收益率（%）,扣除非经常性损益后的加权平均净资产收益率（%）,每股经营活动产生的现金流量净额(元/股),归属于上市公司股东的每股净资产（元/股）
600837,海通证券,"海通证券股份有限公司","王开国","上海市广东路689号海通证券大厦","200001","http://www.htsec.com","金晓斌","021-23219000","jinxb@htsec.com","411,023","0","1.2","0","9,140,694,021.36","0","0","3,019,776,384.79","2,868,359,750.88","-9,156,847,299.09","126,346,265,486.29","58,679,683,158.2","0.33","0.33","0.31","0","5.63","0","5.34","0","0"
600838,上海九百,"上海九百股份有限公司","龚祥荣","上海市愚园路300号6楼D室","200040","www.shjb600838.com","张敏","021-62729898*838、62569866","shjb838@sina.com","73,203","0","0.2","0","166,394,589.16","0","0","25,736,431.59","25,799,953.11","-46,993,696.8","1,076,924,486.06","680,209,626.11","0.06","0.06","0.06","0","3.7","0","3.71","0","0"
600839,四川长虹,"四川长虹电器股份有限公司","赵勇","四川省绵阳市高新区绵兴东路35号","621000","www.changhong.com","谭明献","0816-2418486","mx.tan@changhong.com","383,350","0","0.1","0","52,334,149,134.26","0","0","325,328,360.29","75,698,564.48","719,459,181.27","54,545,540,713.65","13,554,245,998.04","0.07","0.07","0.02","0","2.43","0","0.57","0","0"
600840,新湖创业,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600841,上柴股份,"上海柴油机股份有限公司","肖国普","上海市杨浦区军工路2636号","200438","www.sdec.com.cn","汪宏彬","(021)60652288        (021)60652207","sdecdsh@sdec.com.cn","38,128","0","0.71","0","3,029,962,800.96","0","0","203,709,733.71","163,507,041.12","394,284,437.94","4,965,717,042.89","3,173,829,812","0.24","0","0.19","0","7.07","0","5.67","0","0"
600842,中西药业,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600843,上工申贝,"上工申贝（集团）股份有限公司","张敏","上海市浦东新区世纪大道1500号东方大厦12楼A-D室","200122","http://www.sgsbgroup.com","张建国","021-68407515","zhangjianguo@sgsbgroup.com","44,320","0","0","0","1,506,126,050.61","0","0","41,686,253.7","28,831,010.92","138,676,454.1","1,608,451,075.09","729,473,292.7","0.09","0.09","0.06","0","5.8","0","4.01","0","0"
600844,丹化科技,"丹化化工科技股份有限公司","曾晓宁","上海市浦东新区高科西路4037号","201103","-","沈雅芸","021-64015596","syy@600844.com","46,341","0","0","0","1,102,160,493.35","0","0","27,748,426.04","-136,685,290.44","349,265,440.08","3,743,825,671.86","1,006,667,523.84","0.04","0.04","-0.18","0","2.79","0","-13.77","0","0"
600845,宝信软件,"上海宝信软件股份有限公司","张朔共","上海市浦东新区张江高科技园区郭守敬路515号","201203","http://www.baosight.com","陈健","021-50801155转1491","investor@baosight.com","25,860","0","2.3","0","3,638,475,498.21","0","0","260,992,934.77","223,340,649.22","56,350,607.79","3,216,642,657.84","1,473,320,562.62","0.77","0.77","0.66","0","19.18","0","16.41","0","0"
600846,同济科技,"上海同济科技实业股份有限公司","丁洁民","上海市浦东新区栖山路33号","200092","www.tjkjsy.com.cn","骆君君","021-65985860","tjkjsy@tjkjsy.com.cn","91,431","0","0.2","0","2,328,094,442.81","0","0","115,615,796.21","102,435,987.73","55,028,331.86","6,716,565,117.61","1,403,245,382.84","0.19","0.19","0.16","0","8.56","0","7.58","0","0"
600847,万里股份,"重庆万里新能源股份有限公司","刘悉承","重庆市江津区双福街道创业大道2号","402247","www.cqwanli.com","张晶","023-85532408","cqwanli2010@126.com","5,722","0","0","0","144,448,812.02","0","0","3,748,460.88","3,470,590.14","-3,428,910.01","305,139,827.68","50,188,788.57","0.04","0.04","0.04","0","7.86","0","7.28","0","0"
600848,自仪股份,"上海自动化仪表股份有限公司","徐子瑛","上海市虹漕路41号","200072","http://www.saic.sh.cn","车海辚","021-66987559","bod@saic.sh.cn","48,714","0","0","0","1,044,158,671.7","0","0","10,091,129.39","-50,349,750.02","8,941,893.05","1,685,564,583.67","182,376,934.02","0.02","0","-0.13","0","5.69","0","-28.4","0","0"
600850,华东电脑,"上海华东电脑股份有限公司","游小明","上海市嘉定区嘉罗公路1485号43号楼6层","200001","www.shecc.com","侯志平","021-23060388","houzhiping@shecc.com","13,317","0","2","0","4,963,409,896.76","0","0","191,061,067.04","181,579,735.43","-62,819,436","3,078,202,312.61","1,174,793,917.26","0.59","0.59","0.56","0","17.7","0","16.82","0","0"
600851,海欣股份,"上海海欣集团股份有限公司","徐文彬","上海市松江区洞泾镇长兴路688号","200001","http://www.haixin.com.cn/","何莉莉","021-63917000","hxsecretary@haixin.com","164,136","0","0","0","1,311,355,214.56","0","0","51,752,514.52","23,237,518.39","34,000,168.36","4,349,112,045.54","2,880,390,584.06","0.04","0.04","0.02","0","1.91","0","0.86","0","0"
600852,*ST中川,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600853,龙建股份,"龙建路桥股份有限公司","史铁桥","黑龙江省哈尔滨市南岗区长江路368号","150009","http://www.longjianlq.com","王征宇","0451-82281860","Zhengyu-wang@sohu.com","63,358","0","0.1","0","6,503,004,033.75","0","0","17,826,403.08","16,921,401.05","-148,570,577.58","6,107,241,911.08","773,205,665.58","0.03","0.03","0.03","0","2.33","0","2.21","0","0"
600854,春兰股份,"江苏春兰制冷设备股份有限公司","徐群","江苏省泰州市春兰工业园区春兰路1号","225300","http://www.chunlan.com","徐来林","0523-86663663、86217958","clgfzqb@chunlan.com","36,667","0","0","0","747,923,381.8","0","0","11,981,272.63","-5,494,275.93","-40,556,014.29","2,777,590,158.6","1,878,259,385.52","0.02","0.02","-0.01","0","0.64","0","-0.29","0","0"
600855,航天长峰,"北京航天长峰股份有限公司","全春来","北京市海淀区永定路51号航天数控大楼","100854","http://www.ascf.com.cn","刘金成","(010)68386000","liujincheng@china-ccf.cn","54,941","0","0","0","878,990,045.09","0","0","21,939,496.66","6,591,145.15","-162,502,777.93","1,363,732,339.56","776,654,213.96","0.07","0.07","0.02","0","2.87","0","0.86","0","0"
600856,长百集团,"长春百货大楼集团股份有限公司","林大?","长春市人民大街1881号","130061","http://www.changbai.com.cn","孙永成","0431-88965414","syc99999@sina.com","22,851","0","0","0","392,003,107.25","0","0","9,157,729.93","6,766,177.1","55,671,016.64","454,877,437.45","113,280,873.33","0.04","0.04","0.03","0","8.42","0","6.22","0","0"
600857,工大首创,"哈工大首创科技股份有限公司","龚东升","宁波市海曙区中山东路220号4层","315000","http://www.hitsc.com","钟山","（0574）87367060","zhongshan@hitsc.com","22,852","0","0.5","0","1,183,670,303.36","0","0","36,899,162.69","36,149,618.78","32,104,761.7","703,285,179.69","526,221,957.21","0.16","0.16","0.16","0","7.19","0","7.04","0","0"
600858,银座股份,"银座集团股份有限公司","张文生","山东省济南市泺源大街中段","250063","http://www.yinzuostock.com","张美清","0531-86988888、83175518","600858@sina.com","13,142","0","0.7","0","13,536,049,892.09","0","0","346,522,539.03","331,089,006.8","668,278,832.39","11,742,662,812.42","2,584,884,733.84","0.67","0.67","0.64","0","14.36","0","13.72","0","0"
600859,王府井,"北京王府井百货（集团）股份有限公司","刘冰","北京市王府井大街255号","100006","http://www.wfj.com.cn","岳继鹏","8610-65125960","wfjdshh@126.com","20,112","0","7","0","18,264,366,744.36","0","0","673,286,184.87","663,512,897.14","1,739,383,774.35","14,522,698,017.16","5,929,695,396.95","1.46","1.46","1.43","0","11.88","0","11.7","0","0"
600860,北人股份,"北人印刷机械股份有限公司","张培武","中国北京市北京经济技术开发区荣昌东街6号","100176","http://www.beirengf.com","焦瑞芳","010-67802565","beirengf@beirengf.com","16,942","0","0","0","748,254,409.4","0","0","-168,358,026.72","-173,196,189.59","-47,140,181.37","1,475,038,749.96","587,988,304.8","-0.4","-0.4","-0.41","0","-25.05","0","-25.77","0","0"
600861,北京城乡,"北京城乡贸易中心股份有限公司","周和平","北京市海淀区复兴路甲23号","100036","www.bjcx.com.cn","陈红","010-68296595","bg8225@sina.com","43,578","0","1.3","0","2,249,645,804.2","0","0","89,175,586.05","82,217,617.05","-116,010,039.13","3,294,959,586.24","2,141,285,354.13","0.28","0.28","0.26","0","4.22","0","3.89","0","0"
600862,南通科技,"南通科技投资集团股份有限公司","凌卫国","江苏省南通市港闸区永和路1号","226011","http://www.tonmac.com.cn","储健","0513-81110523","ntchujian@163.com","56,779","0","0.25","0","1,397,188,026","0","0","40,141,693.64","20,146,858.76","-240,155,770.36","4,518,319,202.09","1,317,499,370.32","0.06","0.06","0.03","0","3.08","0","1.54","0","0"
600863,内蒙华电,"内蒙古蒙电华能热电股份有限公司","吴景龙","内蒙古呼和浩特市锡林南路218号","010020","www.nmhdwz.com","张彤","0471-6222388","nmhd@nmhdwz.com","67,929","0","2.2","5","11,061,128,610.63","0","0","1,295,849,757.11","1,264,893,758.2","3,788,349,996.97","36,082,310,451.29","10,043,782,838.1","0.53","0.53","0.52","0","13.33","0","13.01","0","0"
600864,哈投股份,"哈尔滨哈投投资股份有限公司","冯晓江","哈尔滨市南岗区昆仑商城隆顺街27号","150090","-","徐建伟","0451-82333238","sbrd27@sohu.com","53,443","0","2.5","0","974,670,611.24","0","0","280,320,542.53","62,950,889.71","106,680,625.31","5,181,678,723.66","2,682,288,197.35","0.51","0.51","0.12","0","10.98","0","2.47","0","0"
600865,百大集团,"百大集团股份有限公司","陈顺华","杭州市下城区延安路546号","310016","http://www.baidagroup.com","何美云","0571-85823016","invest@baidagroup.com","30,146","0","0","0","1,225,265,405.88","0","0","86,979,382.68","71,121,901.96","229,073,063.94","4,846,670,107.67","1,098,173,139.99","0.23","0.23","0.19","0","7.77","0","6.35","0","0"
600866,星湖科技,"广东肇庆星湖生物科技股份有限公司","罗宁","广东省肇庆市工农北路67号","526040","www.starlake.com.cn","钟济祥","0758-2291130","zhongjx@starlake.com.cn","68,418","0","0","0","1,091,200,516.09","0","0","-202,848,854.65","-298,098,810.53","-276,017,973.24","3,332,616,842.91","1,498,297,374.27","-0.37","-0.37","-0.54","0","-12.37","0","-18.17","0","0"
600867,通化东宝,"通化东宝药业股份有限公司","李一奎","吉林省通化县东宝新村","134123","http：//www.thdb.com","王君业","0435-5088025","thdbwjy@qq.com","62,637","0","2","2","991,527,785.72","0","0","62,708,212.28","46,744,683.34","194,319,415.39","2,380,119,984.88","1,961,703,879.53","0.08","0.08","0.06","0","3.13","0","2.33","0","0"
600868,梅雁吉祥,"广东梅雁吉祥水电股份有限公司","汪汝俊","广东省梅州市","514787","http://www.chinameiyan.com","胡苏平","0753-2218286","mysd@chinameiyan.com","342,809","0","0","0","599,771,392.77","0","0","35,458,332.14","-45,397,136.15","98,995,864.86","3,001,126,960.94","2,171,858,816.36","0.02","0.02","-0.02","0","1.65","0","-2.11","0","0"
600869,远东电缆,"三普药业股份有限公司","蒋锡培","青海省西宁市城东区德令哈路58号","214257","www.600869.com","万里扬","0510-87249788","vanbb@126.com","17,062","0","2","0","9,880,294,017.95","0","0","-142,119,176.99","202,965,361.05","1,139,786,097.59","9,200,627,817.16","2,925,535,066.65","-0.14","-0.14","0.2","0","-4.54","0","6.49","0","0"
600870,厦华电子,"厦门华侨电子股份有限公司","王炎元","厦门市湖里大道22号","361006","http://www.iPrima.com.cn","高松丽","0592-3157203","zqb@iPrima.com.cn","22,822","0","0","0","2,927,047,547.97","0","0","9,734,222.78","-52,986,289.67","-206,174,180.02","1,056,080,664.37","82,832,082.29","0.03","0.03","-0.14","0","-1.13","0","-6.13","0","0"
600871,仪征化纤,"中国石化仪征化纤股份有限公司","卢立勇","中国江苏省仪征市","211900","http://www.ycfc.com","吴朝阳","86－514－83231888","cso@ycfc.com","32,239","0","0","0","16,987,916,000","-561,987,000","-539,538,000","-361,367,000","-382,833,000","-967,719,000","11,138,204,000","8,549,338,000","-0.09","-0.09","-0.1","0","-4.11","0","-4.36","-0.24","2.14"
600872,中炬高新,"中炬高新技术实业(集团)股份有限公司","熊炜","广东省中山市中山火炬高技术产业开发区","528437","www.jonjee.com","彭海泓","0760-85596818-2033","penghaihong@jonjee.com","131,032","0","0.5","0","1,754,338,281.65","0","0","125,708,781.29","87,183,756.63","242,084,618.48","3,495,088,667.33","1,947,986,370.95","0.16","0.16","0.11","0","6.67","0","4.62","0","0"
600873,梅花集团,"梅花生物科技集团股份有限公司","孟庆山","西藏自治区拉萨市金珠西路189号","065001","http：//www.meihuagrp.com","杨慧兴","0316-2359652","yanghuixing@meihuagrp.com","75,868","0","2","0","7,469,678,130.63","0","0","607,832,328.6","560,016,970.08","1,309,515,400.62","17,098,314,827.01","5,481,286,521.83","0.22","0.22","0.21","0","11.3","0","10.41","0","0"
600874,创业环保,"天津创业环保集团股份有限公司","张文辉","天津市和平区贵州路45号","300381","http://www.tjcep.com","付亚娜","86-22-23930128","fu_yn@tjcep.com","96,014","0","0.6","0","1,637,320,000","0","0","268,981,000","253,182,000","507,791,000","10,306,994,000","3,780,229,000","0.19","0.19","0.18","0","7.33","0","6.91","0","0"
600875,东方电气,"东方电气股份有限公司","斯泽夫","四川省成都市高新西区西芯大道18号","610036","http://www.dec-ltd.cn/","龚丹","028-87583666","dsb@dongfang.com","144,577","0","1.1","0","38,079,202,510.13","0","0","2,191,129,345.43","2,024,319,706.67","-178,523,654.3","78,327,056,597.82","15,678,105,417.62","1.09","1.09","1.01","0","14.84","0","13.71","0","0"
600876,洛阳玻璃,"洛阳玻璃股份有限公司","宋建明","中华人民共和国（“中国”）河南省洛阳市西工区唐宫中路9 号","471009","http://www.zhglb.com/","宋飞","86-379-63908507、63908588","lbjtsf@163.com","21,157","0","0","0","553,687,171.35","0","0","5,093,137.28","-62,801,944.21","8,734,731.95","1,302,782,333.52","132,125,006.45","0.01","0.01","-0.13","0","3.93","0","-48.47","0","0"
600877,中国嘉陵,"中国嘉陵工业股份有限公司（集团）","洪耕","重庆市璧山县永嘉大道111号","402760","www.jialing.com.cn","周勇强","023－61954095","zqc@jialing.com.cn","66,637","0","0","0","1,896,683,981.27","0","0","14,746,211.49","-225,773,506.93","-55,986,973.71","2,929,361,371.66","423,544,492.05","0.02","0.02","-0.33","0","3.5","0","-53.54","0","0"
600878,*ST北科,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600879,航天电子,"航天时代电子技术股份有限公司","刘眉玄","武汉经济技术开发区高科技园","430056","http://www.catec-ltd.cn","吕凡","（027）84792199、（010）88106362","lufan@catec-ltd.cn","118,053","0","1","0","3,714,022,858.03","0","0","205,308,987.24","160,536,725.55","-44,079,426.92","7,665,544,819.62","3,454,682,446.3","0.25","0.25","0.2","0","6.09","0","4.76","0","0"
600880,博瑞传播,"成都博瑞传播股份有限公司","孙旭军","成都市锦江工业园区","610063","www.b-raymedia.com","张跃铭","028-87651183","dongmi@b-ray.com.cn","63,266","0","2.3","0","1,349,800,795.57","0","0","285,782,968.27","284,644,842.07","-78,661,843.81","3,135,706,647.21","2,256,598,070.36","0.46","0.46","0.45","0","13.27","0","13.22","0","0"
600881,亚泰集团,"吉林亚泰（集团）股份有限公司","宋尚龙","吉林省长春市吉林大路1801号","130031","http://www.yatai.com","田奎武","0431?84956688","tkw@yatai.com","217,663","0","1","0","11,625,269,609.43","0","0","395,315,631.7","15,213,676.23","-4,243,208,666.05","43,250,482,575.57","8,039,351,964.07","0.21","0.21","0.01","0","4.97","0","0.2","0","0"
600882,华联矿业,"山东华联矿业控股股份有限公司","齐银山","淄博市沂源县东里镇","256119","-","米常军","0533-3389666","hualianzqb@163.com","27,400","0","0","0","1,336,711,589.29","0","0","227,404,935.09","224,148,732.21","367,392,537.25","1,854,112,839.06","1,298,143,973.06","0.89","0.89","0.87","0","19.25","0","18.98","0","0"
600883,博闻科技,"云南博闻科技实业股份有限公司","刘志波","云南省保山市隆阳区汉庄镇小堡子","650041","http://www.ynbowin.com","杨庆宏","0871-67197370","600883dsh@ynbowin.com","20,483","0","0.2","0","76,052,422.03","0","0","9,669,121.28","3,931,984.87","605,782.9","744,349,850.47","689,567,000.34","0.04","0.04","0.02","0","1.4","0","0.57","0","0"
600884,杉杉股份,"宁波杉杉股份有限公司","庄巍","宁波市望春工业园区云林中路238号","315100","www.ssgf.net","钱程","0574-88208337","ssgf@shanshan.com","69,990","0","0.6","0","3,755,888,253.52","0","0","158,849,766.34","80,644,871.3","64,569,844.88","7,623,908,286.24","3,237,835,691.12","0.39","0.39","0.2","0","5.18","0","2.63","0","0"
600885,宏发股份,"宏发科技股份有限公司","郭满金","武汉市？口区古田路17号","361021","www.hongfa.com","林旦旦","0592-6106688","zqb@hongfa.com","16,402","0","0","0","3,008,258,576.51","0","0","279,125,156.45","257,950,059.67","330,627,354.14","2,961,901,680.82","1,117,797,875.22","0.8","0.8","0.74","0","28.06","0","25.93","0","0"
600886,国投电力,"国投电力控股股份有限公司","胡刚","甘肃省兰州市城关区张苏滩575号","100034","www.sdicpower.com","魏琼","010-88006378","gtdl@sdicpower.com ","94,286","0","0","6","23,867,007,746.38","0","0","1,053,949,166.11","953,969,559.76","8,606,379,058.28","145,896,345,910.11","12,286,979,893.01","0.3","0.28","0.27","0","8.62","0","8.01","0","0"
600887,伊利股份,"内蒙古伊利实业集团股份有限公司","潘刚","呼和浩特市金山开发区金山大道1号","010110","http://www.yili.com","胡利平","0471-3350092","huliping@yili.com","40,848","0","2.8","0","41,990,692,102.35","0","0","1,717,206,343.77","1,328,739,609.22","2,408,542,273.11","19,815,400,462.16","7,334,900,237.22","1.07","1","0.83","0","25.97","0","20.1","0","0"
600888,新疆众和,"新疆众和股份有限公司","刘杰","新疆维吾尔自治区乌鲁木齐市喀什东路18号","830013","http://www.joinworld.com","杨波","0991-6689800","yangbo@joinworld.com","44,309","0","1","2","2,249,797,988.23","0","0","154,230,844.34","97,594,417","75,539,860.68","7,246,354,295.75","3,686,287,758.82","0.29","0.29","0.18","0","4.26","0","2.7","0","0"
600889,南京化纤,"南京化纤股份有限公司","沈光宇","南京市六合区瓜埠镇大庙村","211511","www.ncfc.com","陈波","025-84208005","cb_008@126.com","33,644","0","0","0","1,519,210,168.37","0","0","14,110,677.24","12,231,595.32","60,953,802.41","3,551,669,265.31","914,183,500.97","0.05","0.05","0.04","0","1.56","0","1.35","0","0"
600890,中房股份,"中房置业股份有限公司","岳慧欣","北京市海淀区苏州街18号院4号楼4212-3房间","100080","http://www.credholding.com","桂红植","010-82608847","guihz@163.com","24,808","0","0","0","12,541,065.02","0","0","-15,309,553.69","-15,315,233.41","-6,396,856.13","367,892,849.36","314,349,132.36","-0.03","-0.03","-0.03","0","-4.75","0","-4.76","0","0"
600891,秋林集团,"哈尔滨秋林集团股份有限公司","刘宏强","哈尔滨市南岗区东大直街319号","150001","http://www.qlgroup.com.cn","朱宁","0451-53644632","zqb@qlgroup.com.cn","23,511","0","0.5","0","378,074,426.41","0","0","54,686,441.02","49,424,269.62","52,483,870.02","1,183,805,994.92","802,382,431.7","0.17","0.17","0.15","0","7.26","0","6.56","0","0"
600892,宝诚股份,"宝诚投资股份有限公司","姚建辉","北京市西城区阜外大街7号国投大厦1107室","100037","/","李敬","010-68096094","bcinvst@163.com","3,668","0","0","0","683,577,311.47","0","0","13,133,240.43","9,152,294.02","-17,504,687.23","271,651,491.03","2,064,712.24","0.21","0.21","0.14","0","0","0","0","0","0"
600893,航空动力,"西安航空动力股份有限公司","万多波","西安市未央区徐家湾","710021","WWW.XAEC.COM","赵岳","029-86150271","HKDL2008@XAEC.COM","56,349","0","0.81","0","7,103,969,866.07","0","0","291,634,097.63","273,351,838.34","176,751,235.33","8,498,279,124.05","4,220,305,907.74","0.27","0.27","0.25","0","7.13","0","6.68","0","0"
600894,广日股份,"广州广日股份有限公司","潘胜?","广州市天河区华利路59号东塔13层自编1301","510623","http://www.guangrigf.com/index.aspx","蔡志雯","020-38371213","grgf@guangrigf.com","32,782","0","0","0","4,659,116,785.62","0","0","436,714,970.38","50,547,847.62","475,446,564.46","4,062,203,503.09","2,124,042,287.69","0.56","0.56","0.07","0","24","0","2.78","0","0"
600895,张江高科,"上海张江高科技园区开发股份有限公司","丁磊","上海浦东龙东大道200号","201203","www.600895.com, www.600895.cn","朱攀","021-38959000","investors@600895.com","115,813","0","0.8","0","2,265,071,955.81","0","0","370,043,291.54","358,524,155.38","860,917,595.77","18,240,827,324.42","6,445,898,915.62","0.24","0.24","0.23","0","5.81","0","5.63","0","0"
600896,中海海盛,"中海(海南)海盛船务股份有限公司","王大雄","海南省海口市龙昆北路2号珠江广场帝豪大厦25层","570125","www.haishengshipping.com","胡小波","0898-68583985","x.b.hu@haishengshipping.com","80,918","0","0","0","1,017,380,281.32","0","0","-371,913,095.94","-315,752,469.28","-15,732,576.39","5,709,518,854.96","1,687,472,996.88","-0.64","-0.64","-0.54","0","-20.01","0","-16.99","0","0"
600897,厦门空港,"厦门国际航空港股份有限公司","蔡明理","厦门高崎","361006","www.iport.com.cn","朱昭","0592-5706078","600897@iport.com.cn","24,933","0","3.9","0","1,118,934,526.4","0","0","377,862,312.41","365,332,624.56","472,653,474.11","2,690,518,882.35","2,230,481,528.76","1.27","1.27","1.23","0","18.4","0","17.79","0","0"
600898,三联商社,"三联商社股份有限公司","王俊洲","山东省济南市历下区趵突泉北路12号","250011","http://www.sanlianshop.com","沈睿","0531-81675201、81675202","slss600898db@163.com","31,855","0","0","0","739,194,260.49","0","0","23,494,906.37","26,232,112.49","111,253,433.16","583,182,874.37","289,336,580.21","0.09","0.09","0.1","0","8.46","0","9.45","0","0"
600899,*ST信联,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600900,长江电力,"中国长江电力股份有限公司","曹广晶","北京市海淀区玉渊潭南路1号B座","100033","http://www.cypc.com.cn","楼坚","010-58688900","cypc@cypc.com.cn","363,461","0","3.32","0","25,781,971,164.74","0","0","10,352,010,961.29","10,200,896,891.17","21,460,796,404.54","155,232,845,496.78","74,879,797,672.27","0.63","0.63","0.62","0","14.52","0","14.31","0","0"
600960,渤海活塞,"山东滨州渤海活塞股份有限公司","林风华","山东省滨州市","256602","www.bhpiston.com","王洪波","0543-3288868","dsh@bhpiston.com","21,618","0","0.26","3","1,414,189,294.98","0","0","41,956,552.28","37,131,904.12","286,170,216.43","2,046,664,624.97","920,628,961.41","0.26","0.26","0.23","0","4.65","0","4.11","0","0"
600961,*ST株冶,"株洲冶炼集团股份有限公司","曹修运","湖南省株洲市天元区渌江路10号","412004","http://www.torchcn.com","刘伟清","0731-28392172","600961@secure.sse.com.cn","62,363","0","0","0","12,246,093,717.11","0","0","-619,969,228.81","-686,540,565.7","395,120,192.32","5,933,918,907.42","808,794,838.56","-1.18","-1.18","-1.3","0","-55.34","0","-61.28","0","0"
600962,国投中鲁,"国投中鲁果汁股份有限公司","郝建","北京市丰台区科兴路7号205室","100037","www.sdiczl.com","庞甲青","010-88009021","600962@sdiczl.com","17,241","0","0.5","0","1,499,468,051.05","0","0","33,123,146.54","9,307,127.44","-179,435,387.67","2,523,000,252.45","1,002,203,607.89","0.13","0.13","0.04","0","3.32","0","0.93","0","0"
600963,岳阳林纸,"岳阳林纸股份有限公司","童来明","湖南省岳阳市岳阳楼区城陵矶光明路","414002","http://www.yypaper.com","施湘燕","0730-8590683","zq@tigerfp.com","75,385","0","0","0","6,542,479,738.75","0","0","-218,155,111.72","-286,352,320.58","21,571,743.31","16,598,254,264.96","5,351,912,527.14","-0.26","-0.26","-0.34","0","-4.93","0","-6.47","0","0"
600965,福成五丰,"河北福成五丰食品股份有限公司","李福成","河北省三河市燕郊经济技术开发区","065201","www.fucheng.net","宋宝贤","010-61595607","songbaoxian@vip.sina.com","43,694","0","0.3","0","571,820,657.85","0","0","18,896,100.18","12,088,865.45","27,676,468.64","696,037,561.7","498,647,825.71","0.07","0.07","0.04","0","3.81","0","2.44","0","0"
600966,博汇纸业,"山东博汇纸业股份有限公司","杨振兴","山东省淄博市桓台县马桥镇工业路北首","256405","www.bohui.net","杨国栋","0533-8539966","zqb@bohui.com","56,461","0","0.05","0","4,999,514,423.14","0","0","7,015,872.44","3,861,878.44","-43,308,918","10,571,593,586.7","3,079,908,945.62","0.01","0.01","0.01","0","0.23","0","0.13","0","0"
600967,北方创业,"包头北方创业股份有限公司","白晓光","包头稀土高新技术产业开发区第一功能小区","014032","http://www.bfcy.cc","程天罡","0472-3117903","bfcyctg@163.com","12,454","0","1","10","3,066,716,721.74","0","0","170,334,654.55","165,476,513","-195,079,059.66","3,439,915,198.5","1,957,995,328.13","0.98","0.98","0.96","0","15.44","0","15","0","0"
600969,郴电国际,"湖南郴电国际发展股份有限公司","付国","湖南省郴州市北湖区国庆南路36号","423000","http://www.chinacdi.com","袁志勇","0735-2339226","cdizqb@chinacdi.com","10,973","0","1.66","0","2,095,928,842.24","0","0","110,087,619.55","99,747,041.45","432,298,565.79","4,775,867,518.08","1,227,897,111.74","0.52","0.52","0.47","0","10.43","0","9.45","0","0"
600970,中材国际,"中国中材国际工程股份有限公司","王伟","江苏省南京市江宁开发区临淮街32号","100102","http://www.sinoma.com.cn","蒋中文","010-64399502","600970@sinoma.com.cn","58,272","0","2.1","0","21,237,408,534.25","0","0","763,050,086.44","730,914,741.62","1,140,930,261.06","21,320,746,827.91","4,553,178,736.18","0.7","0.7","0.67","0","15.9","0","15.23","0","0"
600971,恒源煤电,"安徽恒源煤电股份有限公司","龚乃勤","安徽省淮北市濉溪县刘桥镇","234011","http://www.ahhymd.com.cn/","郝宗典","0557-3982147","hymd600971@163.com","75,281","0","2.6","0","9,139,464,741.86","0","0","730,990,260.64","707,369,403.49","1,517,246,266.11","13,453,343,840.02","6,846,335,942.06","0.73","0.73","0.71","0","11.19","0","10.81","0","0"
600973,宝胜股份,"宝胜科技创新股份有限公司","孙振华","江苏宝应安宜镇苏中路一号","225800","www.baoshengcable.com","夏成军","0514-88248910","bsxcj@vip.sina.com","20,888","0","1","3.5","8,569,474,666.44","0","0","100,593,556.67","93,855,404.58","317,326,423.63","5,925,710,469.3","1,923,357,694.15","0.33","0.33","0.31","0","5.61","0","5.23","0","0"
600975,新五丰,"湖南新五丰股份有限公司","邱卫","湖南省长沙市高新技术产业开发区麓谷基地麓龙路8号","410005","www.newwf.com","罗雁飞","0731-84449588-811","nwf_123456@126.com","43,398","0","0.5","0","1,037,944,248.42","0","0","21,086,399.95","13,026,044.69","-37,654,938.74","920,583,735.31","551,256,653.96","0.09","0.09","0.06","0","3.9","0","2.41","0","0"
600976,武汉健民,"武汉健民药业集团股份有限公司","何勤","武汉市汉阳区鹦鹉大道484号","430052","http://www.whjm.com","杜明德","027-84523350","mingde.du@holley.cn","14,640","0","3.8","0","1,539,745,169.19","0","0","82,450,689.23","62,101,513.85","98,173,816.77","1,260,997,367.39","875,454,292.77","0.54","0.54","0.41","0","9.57","0","7.22","0","0"
600978,宜华木业,"广东省宜华木业股份有限公司","刘绍喜","广东省汕头市澄海区莲下槐东工业区","515834","http://www.yihuatimber.com","刘伟宏","0754-85100989","liuwh@yihua.com","104,866","0","0.8","0","3,347,668,236.06","0","0","301,585,885.25","308,762,930.08","538,610,269.81","7,978,612,272.38","4,346,316,259.97","0.26","0.26","0.27","0","7.16","0","7.33","0","0"
